Data Source,Procedure,Code Type,Code,NDC,CMS Description or Other Common Description,Quantity,Gross Charge Inpatient,Gross Charge Outpatient,Discounted Cash Inpatient Price,Discounted Cash Outpatient Price,De-identified Minimum Negotiated Inpatient Charge (not $0),De-identified Minimum Negotiated Outpatient Charge (not $0),De-identified Maximum Negotiated Inpatient Charge (not $0),De-identified Maximum Negotiated Outpatient Charge (not $0),OP Expected Reimbursement: UNITED HEALTHCARE (MEDICA),OP Expected Reimbursement: INTERWEST (GPA - INTERWEST),OP Expected Reimbursement: PACIFICSOURCE (PACIFICSOURCE SMART HEALTH/NAV NETWORK),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT POS),OP Expected Reimbursement: AETNA (AETNA POS/QPOS),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT - FEDERAL),OP Expected Reimbursement: CIGNA (CIGNA OTHER),OP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (ASSOC EMPLOYERS OF MT),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT HEALTHLINK),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE OTHER),OP Expected Reimbursement: FIRST HEALTH NETWORK (FIRST HEALTH OTHER),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL EXCHANGE),OP Expected Reimbursement: CIGNA (CIGNA PPO),OP Expected Reimbursement: MULTIPLAN INC (MULTIPLAN INC OTHER),OP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS PPO),OP Expected Reimbursement: UNITED HEALTHCARE (GOLDEN RULE INS),OP Expected Reimbursement: OTHER (OTHER),OP Expected Reimbursement: AETNA (AETNA HMO/EPO),OP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA HMO EPO),OP Expected Reimbursement: AARP (AARP),OP Expected Reimbursement: GEHA (GEHA),OP Expected Reimbursement: CIGNA (CIGNA POS/QPOS),OP Expected Reimbursement: ALLEGIANCE (CIGNA - COMMERCIAL),OP Expected Reimbursement: UNITED HEALTHCARE (UHC OTHER/SUPPLEMENTAL),OP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS OTHER),OP Expected Reimbursement: UNITED HEALTHCARE (UMR-UNITED MED RESOURCES),OP Expected Reimbursement: SIBANYE STILLWATER HEALTH PARTNERS (ALLEGIANCE SIBANYE STILLWATER EPO SVB),OP Expected Reimbursement: AETNA (AETNA NAP),OP Expected Reimbursement: FIRST CHOICE HEALTH (FIRST CHOICE HEALTH),OP Expected Reimbursement: ALLEGIANCE (CIGNA SCLHS EMPLOYEES),OP Expected Reimbursement: AETNA (AETNA OTHER),OP Expected Reimbursement: UNITED HEALTHCARE (UHC EXCHANGE PLAN),OP Expected Reimbursement: EXCHANGE OTHER (MOUNTAIN HEALTH CO-OP),OP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA EXCHANGE PLAN),OP Expected Reimbursement: MAILHANDLERS (MAILHANDLERS),OP Expected Reimbursement: NATL ASSN OF LTR CR (NATIONAL ASSOC LETTER CARRIERS- PPO),OP Expected Reimbursement: PACIFICSOURCE (PACIFICSOURCE VOYAGER NETWORK),OP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (EBMS - EMPLOYEE BENEFIT),OP Expected Reimbursement: FIRST HEALTH NETWORK (BOON GROUP),OP Expected Reimbursement: SIBANYE STILLWATER HEALTH PARTNERS (ALLEGIANCE SIBANYE STILLWATER PPO),OP Expected Reimbursement: UNITED HEALTHCARE (UNITED HEALTHCARE),OP Expected Reimbursement: TIRE RAMA (TIRE RAMA),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE MMIA),OP Expected Reimbursement: ALLEGIANCE (MACO HEALTHCARE TRUST),OP Expected Reimbursement: UNITED HEALTHCARE (UHC CHARTER/NAVIGATE),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE GROUP HEALTH),OP Expected Reimbursement: OTHER (CIGNA OON),OP Expected Reimbursement: HEALTH INFONET INC (HEALTH INFONET OTHER),OP Expected Reimbursement: AETNA (AETNA PPO),OP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL),OP Expected Reimbursement: MADA INSURANCE TRUST (MADA INSURANCE TRUST),OP Expected Reimbursement: GREAT-WEST HLTHCARE (GWH-CIGNA POS/QPOS),OP Expected Reimbursement: MERITAIN HEALTH (MERITAIN HEALTH),OP Expected Reimbursement: Self-pay (Self-pay),OP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE - ST OF MT EMPLOYEES),OP Expected Reimbursement: AETNA (AETNA INDEMNITY),OP Expected Reimbursement: AETNA (AETNA SRC),OP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA PPO),OP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (AVITUS),OP Expected Reimbursement: VICTIMS COMPENSATION (VICTIMS COMPENSATION),OP Expected Reimbursement: KAISER MRP (KAISER MRP OUT OF STATE),IP Expected Reimbursement: GREAT-WEST HLTHCARE (GWH-CIGNA POS/QPOS),IP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA HMO EPO),IP Expected Reimbursement: FIRST CHOICE HEALTH (FIRST CHOICE HEALTH),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT - FEDERAL),IP Expected Reimbursement: OTHER (SNF OTHER),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT HEALTHLINK),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE - ST OF MT EMPLOYEES),IP Expected Reimbursement: FIRST HEALTH NETWORK (FIRST HEALTH OTHER),IP Expected Reimbursement: AETNA (AETNA SRC),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE MMIA),IP Expected Reimbursement: INTERWEST (GPA - INTERWEST),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL),IP Expected Reimbursement: ALLEGIANCE (MACO HEALTHCARE TRUST),IP Expected Reimbursement: MAILHANDLERS (MAILHANDLERS),IP Expected Reimbursement: AETNA (AETNA INDEMNITY),IP Expected Reimbursement: ALLEGIANCE (CIGNA SCLHS EMPLOYEES),IP Expected Reimbursement: EXCHANGE OTHER (MOUNTAIN HEALTH CO-OP),IP Expected Reimbursement: AETNA (AETNA POS/QPOS),IP Expected Reimbursement: GEHA (GEHA),IP Expected Reimbursement: MULTIPLAN INC (MULTIPLAN INC OTHER),IP Expected Reimbursement: CIGNA (CIGNA OTHER),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT POS),IP Expected Reimbursement: UNITED HEALTHCARE (MEDICA),IP Expected Reimbursement: UNITED HEALTHCARE (UHC OTHER/SUPPLEMENTAL),IP Expected Reimbursement: UNITED HEALTHCARE (GOLDEN RULE INS),IP Expected Reimbursement: CIGNA (CIGNA POS/QPOS),IP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (AVITUS),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE OTHER),IP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA EXCHANGE PLAN),IP Expected Reimbursement: ALLEGIANCE (CIGNA - COMMERCIAL),IP Expected Reimbursement: AETNA (AETNA PPO),IP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (ASSOC EMPLOYERS OF MT),IP Expected Reimbursement: HEALTH INFONET INC (HEALTH INFONET OTHER),IP Expected Reimbursement: PACIFICSOURCE (PACIFICSOURCE SMART HEALTH/NAV NETWORK),IP Expected Reimbursement: UNITED HEALTHCARE (UNITED HEALTHCARE),IP Expected Reimbursement: VICTIMS COMPENSATION (VICTIMS COMPENSATION),IP Expected Reimbursement: AETNA (AETNA HMO/EPO),IP Expected Reimbursement: ALLEGIANCE (ALLEGIANCE GROUP HEALTH),IP Expected Reimbursement: MERITAIN HEALTH (MERITAIN HEALTH),IP Expected Reimbursement: EBMS-EMPLOYEE BENEFIT MNG (EBMS - EMPLOYEE BENEFIT),IP Expected Reimbursement: AETNA (AETNA OTHER),IP Expected Reimbursement: BCBS/ANTHEM (BCBS MT TRADITIONAL EXCHANGE),IP Expected Reimbursement: AETNA (AETNA NAP),IP Expected Reimbursement: UNITED HEALTHCARE (UHC CHARTER/NAVIGATE),IP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS OTHER),IP Expected Reimbursement: CHOICECARE HUMANA (CHOICECARE HUMANA PPO),IP Expected Reimbursement: OTHER (OTHER),IP Expected Reimbursement: UNITED HEALTHCARE (UMR-UNITED MED RESOURCES),IP Expected Reimbursement: PRIVATE HLTHCARE SYS (PHCS PPO),hospital
Epic Utility,760400063,Items & Services,84233,,Estrogen receptor analysis,1 each,290.2,290.2,191.53,191.53,,191.53,,290.2,266.98,,232.16,275.69,261.18,266.98,252.47,261.18,266.98,252.47,,290.2,,275.69,,266.98,,261.18,,,266.98,252.47,252.47,266.98,,266.98,,,278.59,252.47,,,,,,,,261.18,,,266.98,218.35,258.28,258.28,266.98,252.47,,,261.18,290.2,218.35,252.47,258.28,191.53,258.28,,261.18,,246.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760800063,Items & Services,84233,,Estrogen receptor analysis,1 each,290.2,290.2,191.53,191.53,,191.53,,290.2,266.98,,232.16,275.69,261.18,266.98,252.47,261.18,266.98,252.47,,290.2,,275.69,,266.98,,261.18,,,266.98,252.47,252.47,266.98,,266.98,,,278.59,252.47,,,,,,,,261.18,,,266.98,218.35,258.28,258.28,266.98,252.47,,,261.18,290.2,218.35,252.47,258.28,191.53,258.28,,261.18,,246.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760400064,Items & Services,84234,,Progesterone (reproductive hormone) receptor analysis,1 each,292.3,292.3,192.92,192.92,,192.92,,292.3,268.92,,233.84,277.69,263.07,268.92,254.3,263.07,268.92,254.3,,292.3,,277.69,,268.92,,263.07,,,268.92,254.3,254.3,268.92,,268.92,,,280.61,254.3,,,,,,,,263.07,,,268.92,219.93,260.15,260.15,268.92,254.3,,,263.07,292.3,219.93,254.3,260.15,192.92,260.15,,263.07,,248.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760800064,Items & Services,84234,,Progesterone (reproductive hormone) receptor analysis,1 each,292.3,292.3,192.92,192.92,,192.92,,292.3,268.92,,233.84,277.69,263.07,268.92,254.3,263.07,268.92,254.3,,292.3,,277.69,,268.92,,263.07,,,268.92,254.3,254.3,268.92,,268.92,,,280.61,254.3,,,,,,,,263.07,,,268.92,219.93,260.15,260.15,268.92,254.3,,,263.07,292.3,219.93,254.3,260.15,192.92,260.15,,263.07,,248.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801859,Items & Services,84244,,Renin (kidney enzyme) level,1 each,121.3,121.3,80.06,80.06,,80.06,,121.3,111.6,,97.04,115.24,109.17,111.6,105.53,109.17,111.6,105.53,,121.3,,115.24,,111.6,,109.17,,,111.6,105.53,105.53,111.6,,111.6,,,116.45,105.53,,,,,,,,109.17,,,111.6,91.27,107.96,107.96,111.6,105.53,,,109.17,121.3,91.27,105.53,107.96,80.06,107.96,,109.17,,103.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760804498,Items & Services,84252,,Vitamin B-2 (riboflavin) level,1 each,267.45,267.45,176.52,176.52,,176.52,,267.45,246.05,,213.96,254.08,240.71,246.05,232.68,240.71,246.05,232.68,,267.45,,254.08,,246.05,,240.71,,,246.05,232.68,232.68,246.05,,246.05,,,256.75,232.68,,,,,,,,240.71,,,246.05,201.23,238.03,238.03,246.05,232.68,,,240.71,267.45,201.23,232.68,238.03,176.52,238.03,,240.71,,227.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760804799,Items & Services,84255,,Selenium (vitamin) level,1 each,80.25,80.25,52.97,52.97,,52.96,,80.25,73.83,,64.2,76.24,72.23,73.83,69.82,72.23,73.83,69.82,,80.25,,76.24,,73.83,,72.23,,,73.83,69.82,69.82,73.83,,73.83,,,77.04,69.82,,,,,,,,72.23,,,73.83,60.38,71.42,71.42,73.83,69.82,,,72.23,80.25,60.38,69.82,71.42,52.96,71.42,,72.23,,68.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801860,Items & Services,84260,,Serotonin (hormone) level,1 each,211.95,211.95,139.89,139.89,,139.89,,211.95,194.99,,169.56,201.35,190.76,194.99,184.4,190.76,194.99,184.4,,211.95,,201.35,,194.99,,190.76,,,194.99,184.4,184.4,194.99,,194.99,,,203.47,184.4,,,,,,,,190.76,,,194.99,159.47,188.64,188.64,194.99,184.4,,,190.76,211.95,159.47,184.4,188.64,139.89,188.64,,190.76,,180.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801861,Items & Services,84270,,Sex hormone binding globulin (protein) level,1 each,97.8,97.8,64.55,64.55,,64.55,,97.8,89.98,,78.24,92.91,88.02,89.98,85.09,88.02,89.98,85.09,,97.8,,92.91,,89.98,,88.02,,,89.98,85.09,85.09,89.98,,89.98,,,93.89,85.09,,,,,,,,88.02,,,89.98,73.58,87.04,87.04,89.98,85.09,,,88.02,97.8,73.58,85.09,87.04,64.55,87.04,,88.02,,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760101862,Items & Services,84295,,Blood sodium level,1 each,65.05,65.05,42.93,42.93,,42.93,,65.05,59.85,,52.04,61.8,58.55,59.85,56.59,58.55,59.85,56.59,,65.05,,61.8,,59.85,,58.55,,,59.85,56.59,56.59,59.85,,59.85,,,62.45,56.59,,,,,,,,58.55,,,59.85,48.94,57.89,57.89,59.85,56.59,,,58.55,65.05,48.94,56.59,57.89,42.93,57.89,,58.55,,55.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,761001862,Items & Services,84295,,Blood sodium level,1 each,58.65,58.65,38.71,38.71,,38.71,,58.65,53.96,,46.92,55.72,52.79,53.96,51.03,52.79,53.96,51.03,,58.65,,55.72,,53.96,,52.79,,,53.96,51.03,51.03,53.96,,53.96,,,56.3,51.03,,,,,,,,52.79,,,53.96,44.13,52.2,52.2,53.96,51.03,,,52.79,58.65,44.13,51.03,52.2,38.71,52.2,,52.79,,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760101863,Items & Services,84300,,Urine sodium level,1 each,80.85,80.85,53.36,53.36,,53.36,,80.85,74.38,,64.68,76.81,72.77,74.38,70.34,72.77,74.38,70.34,,80.85,,76.81,,74.38,,72.77,,,74.38,70.34,70.34,74.38,,74.38,,,77.62,70.34,,,,,,,,72.77,,,74.38,60.83,71.96,71.96,74.38,70.34,,,72.77,80.85,60.83,70.34,71.96,53.36,71.96,,72.77,,68.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801863,Items & Services,84300,,Urine sodium level,1 each,80.85,80.85,53.36,53.36,,53.36,,80.85,74.38,,64.68,76.81,72.77,74.38,70.34,72.77,74.38,70.34,,80.85,,76.81,,74.38,,72.77,,,74.38,70.34,70.34,74.38,,74.38,,,77.62,70.34,,,,,,,,72.77,,,74.38,60.83,71.96,71.96,74.38,70.34,,,72.77,80.85,60.83,70.34,71.96,53.36,71.96,,72.77,,68.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760103936,Items & Services,84302,,Sodium level,1 each,71.95,71.95,47.49,47.49,,47.49,,71.95,66.19,,57.56,68.35,64.76,66.19,62.6,64.76,66.19,62.6,,71.95,,68.35,,66.19,,64.76,,,66.19,62.6,62.6,66.19,,66.19,,,69.07,62.6,,,,,,,,64.76,,,66.19,54.14,64.04,64.04,66.19,62.6,,,64.76,71.95,54.14,62.6,64.04,47.49,64.04,,64.76,,61.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801864,Items & Services,84305,,Somatomedin (growth factor) level,1 each,255.0,255.0,168.3,168.3,,168.3,,255.0,234.6,,204.0,242.25,229.5,234.6,221.85,229.5,234.6,221.85,,255.0,,242.25,,234.6,,229.5,,,234.6,221.85,221.85,234.6,,234.6,,,244.8,221.85,,,,,,,,229.5,,,234.6,191.86,226.95,226.95,234.6,221.85,,,229.5,255.0,191.86,221.85,226.95,168.3,226.95,,229.5,,216.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760803050,Items & Services,84311,,Chemical analysis using spectrophotometry (light),1 each,29.1,29.1,19.21,19.21,,19.21,,29.1,26.77,,23.28,27.65,26.19,26.77,25.32,26.19,26.77,25.32,,29.1,,27.65,,26.77,,26.19,,,26.77,25.32,25.32,26.77,,26.77,,,27.94,25.32,,,,,,,,26.19,,,26.77,21.89,25.9,25.9,26.77,25.32,,,26.19,29.1,21.89,25.32,25.9,19.21,25.9,,26.19,,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760101865,Items & Services,84315,,Specific gravity (liquid weight) measurement,1 each,37.55,37.55,24.78,24.78,,24.78,,37.55,34.55,,30.04,35.67,33.8,34.55,32.67,33.8,34.55,32.67,,37.55,,35.67,,34.55,,33.8,,,34.55,32.67,32.67,34.55,,34.55,,,36.05,32.67,,,,,,,,33.8,,,34.55,28.25,33.42,33.42,34.55,32.67,,,33.8,37.55,28.25,32.67,33.42,24.78,33.42,,33.8,,31.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760803052,Items & Services,84376,,"Carbohydrate analysis, single qualitative",1 each,16.95,16.95,11.19,11.19,,11.19,,16.95,15.59,,13.56,16.1,15.26,15.59,14.75,15.26,15.59,14.75,,16.95,,16.1,,15.59,,15.26,,,15.59,14.75,14.75,15.59,,15.59,,,16.27,14.75,,,,,,,,15.26,,,15.59,12.75,15.09,15.09,15.59,14.75,,,15.26,16.95,12.75,14.75,15.09,11.19,15.09,,15.26,,14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760804849,Items & Services,84392,,Urine sulfate (acid) level,1 each,61.8,61.8,40.79,40.79,,40.79,,61.8,56.86,,49.44,58.71,55.62,56.86,53.77,55.62,56.86,53.77,,61.8,,58.71,,56.86,,55.62,,,56.86,53.77,53.77,56.86,,56.86,,,59.33,53.77,,,,,,,,55.62,,,56.86,46.5,55.0,55.0,56.86,53.77,,,55.62,61.8,46.5,53.77,55.0,40.79,55.0,,55.62,,52.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801866,Items & Services,84402,,"Testosterone (hormone) level, free",1 each,59.1,59.1,39.01,39.01,,39.01,,59.1,54.37,,47.28,56.15,53.19,54.37,51.42,53.19,54.37,51.42,,59.1,,56.15,,54.37,,53.19,,,54.37,51.42,51.42,54.37,,54.37,,,56.74,51.42,,,,,,,,53.19,,,54.37,44.47,52.6,52.6,54.37,51.42,,,53.19,59.1,44.47,51.42,52.6,39.01,52.6,,53.19,,50.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801867,Items & Services,84402,,"Testosterone (hormone) level, free",1 each,79.1,79.1,52.21,52.21,,52.21,,79.1,72.77,,63.28,75.15,71.19,72.77,68.82,71.19,72.77,68.82,,79.1,,75.15,,72.77,,71.19,,,72.77,68.82,68.82,72.77,,72.77,,,75.94,68.82,,,,,,,,71.19,,,72.77,59.51,70.4,70.4,72.77,68.82,,,71.19,79.1,59.51,68.82,70.4,52.21,70.4,,71.19,,67.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760101868,Items & Services,84403,,"Testosterone (hormone) level, total",1 each,116.15,116.15,76.66,76.66,,76.66,,116.15,106.86,,92.92,110.34,104.54,106.86,101.05,104.54,106.86,101.05,,116.15,,110.34,,106.86,,104.54,,,106.86,101.05,101.05,106.86,,106.86,,,111.5,101.05,,,,,,,,104.54,,,106.86,87.39,103.37,103.37,106.86,101.05,,,104.54,116.15,87.39,101.05,103.37,76.66,103.37,,104.54,,98.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801868,Items & Services,84403,,"Testosterone (hormone) level, total",1 each,116.15,116.15,76.66,76.66,,76.66,,116.15,106.86,,92.92,110.34,104.54,106.86,101.05,104.54,106.86,101.05,,116.15,,110.34,,106.86,,104.54,,,106.86,101.05,101.05,106.86,,106.86,,,111.5,101.05,,,,,,,,104.54,,,106.86,87.39,103.37,103.37,106.86,101.05,,,104.54,116.15,87.39,101.05,103.37,76.66,103.37,,104.54,,98.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801869,Items & Services,84425,,Vitamin B-1 (thiamine) level,1 each,49.15,49.15,32.44,32.44,,32.44,,49.15,45.22,,39.32,46.69,44.24,45.22,42.76,44.24,45.22,42.76,,49.15,,46.69,,45.22,,44.24,,,45.22,42.76,42.76,45.22,,45.22,,,47.18,42.76,,,,,,,,44.24,,,45.22,36.98,43.74,43.74,45.22,42.76,,,44.24,49.15,36.98,42.76,43.74,32.44,43.74,,44.24,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801870,Items & Services,84430,,Thiocyanate (organic sulfur substance) level,1 each,65.2,65.2,43.03,43.03,,43.03,,65.2,59.98,,52.16,61.94,58.68,59.98,56.72,58.68,59.98,56.72,,65.2,,61.94,,59.98,,58.68,,,59.98,56.72,56.72,59.98,,59.98,,,62.59,56.72,,,,,,,,58.68,,,59.98,49.06,58.03,58.03,59.98,56.72,,,58.68,65.2,49.06,56.72,58.03,43.03,58.03,,58.68,,55.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801871,Items & Services,84432,,Thyroglobulin (thyroid related hormone) level,1 each,92.6,92.6,61.12,61.12,,61.12,,92.6,85.19,,74.08,87.97,83.34,85.19,80.56,83.34,85.19,80.56,,92.6,,87.97,,85.19,,83.34,,,85.19,80.56,80.56,85.19,,85.19,,,88.9,80.56,,,,,,,,83.34,,,85.19,69.67,82.41,82.41,85.19,80.56,,,83.34,92.6,69.67,80.56,82.41,61.12,82.41,,83.34,,78.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760101872,Items & Services,84436,,"Thyroxine (thyroid chemical), total",1 each,30.05,30.05,19.83,19.83,,19.83,,30.05,27.65,,24.04,28.55,27.05,27.65,26.14,27.05,27.65,26.14,,30.05,,28.55,,27.65,,27.05,,,27.65,26.14,26.14,27.65,,27.65,,,28.85,26.14,,,,,,,,27.05,,,27.65,22.61,26.74,26.74,27.65,26.14,,,27.05,30.05,22.61,26.14,26.74,19.83,26.74,,27.05,,25.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801872,Items & Services,84436,,"Thyroxine (thyroid chemical), total",1 each,31.55,31.55,20.82,20.82,,20.82,,31.55,29.03,,25.24,29.97,28.4,29.03,27.45,28.4,29.03,27.45,,31.55,,29.97,,29.03,,28.4,,,29.03,27.45,27.45,29.03,,29.03,,,30.29,27.45,,,,,,,,28.4,,,29.03,23.74,28.08,28.08,29.03,27.45,,,28.4,31.55,23.74,27.45,28.08,20.82,28.08,,28.4,,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760101873,Items & Services,84439,,"Thyroxine (thyroid chemical), free",1 each,94.55,94.55,62.4,62.4,,62.4,,94.55,86.99,,75.64,89.82,85.1,86.99,82.26,85.1,86.99,82.26,,94.55,,89.82,,86.99,,85.1,,,86.99,82.26,82.26,86.99,,86.99,,,90.77,82.26,,,,,,,,85.1,,,86.99,71.14,84.15,84.15,86.99,82.26,,,85.1,94.55,71.14,82.26,84.15,62.4,84.15,,85.1,,80.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760801874,Items & Services,84442,,Thyroxine binding globulin (thyroid related protein) level,1 each,34.3,34.3,22.64,22.64,,22.64,,34.3,31.56,,27.44,32.59,30.87,31.56,29.84,30.87,31.56,29.84,,34.3,,32.59,,31.56,,30.87,,,31.56,29.84,29.84,31.56,,31.56,,,32.93,29.84,,,,,,,,30.87,,,31.56,25.81,30.53,30.53,31.56,29.84,,,30.87,34.3,25.81,29.84,30.53,22.64,30.53,,30.87,,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760101875,Items & Services,84443,,"Blood test, thyroid stimulating hormone (TSH)",1 each,147.75,147.75,97.52,97.52,,97.51,,147.75,135.93,,118.2,140.36,132.98,135.93,128.54,132.98,135.93,128.54,,147.75,,140.36,,135.93,,132.98,,,135.93,128.54,128.54,135.93,,135.93,,,141.84,128.54,,,,,,,,132.98,,,135.93,111.17,131.5,131.5,135.93,128.54,,,132.98,147.75,111.17,128.54,131.5,97.51,131.5,,132.98,,125.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
Epic Utility,760803938,Items & Services,84443,,"Blood test, thyroid stimulating hormone (TSH)",1 each,147.75,147.75,97.52,97.52,,97.51,,147.75,135.93,,118.2,140.36,132.98,135.93,128.54,132.98,135.93,128.54,,147.75,,140.36,,135.93,,132.98,,,135.93,128.54,128.54,135.93,,135.93,,,141.84,128.54,,,,,,,,132.98,,,135.93,111.17,131.5,131.5,135.93,128.54,,,132.98,147.75,111.17,128.54,131.5,97.51,131.5,,132.98,,125.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy_Rosary_Healthcare
