,,HOSPITAL RX,,Madison_Valley_Medical_Center
,EVEROLIMUS TAB [0.5 MG],HOSPITAL RX,101.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,APIXABAN TAB [2.5 MG],HOSPITAL RX,1.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Sodium polySPEECH THERAPYyrene powder [15 G],HOSPITAL RX,29.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,FOSINOPRIL SODIUM TAB [10 MG],HOSPITAL RX,11.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LAPATINIB DITISYLATE TAB [250 MG],HOSPITAL RX,251.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,AUSPEECH THERAPYRAILIAN DREAM CREAM [0.025%],HOSPITAL RX,86.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,CLINICOCCUPATIONAL THERAPYRIMAZOLE THROAT TROCHE [10 MG],HOSPITAL RX,9.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ESPEECH THERAPYRADIOL TAB [0.5 MG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,COQ10 CAP [30 MG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,SPEECH THERAPYIOLTO RESPIMAT INHALER [2.5-2.5 MCG],HOSPITAL RX,671.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,METOLAZONE TAB [5 MG],HOSPITAL RX,12.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,FLUOXETINE HCLINIC CAP [40 MG],HOSPITAL RX,25.00,Madison_Valley_Medical_Center
,Injectafer Intravenous Solution 750 MG/1,HOSPITAL RX,"1,761.00",Madison_Valley_Medical_Center
,Carboxymethylcellulose Sodium OPHYSICAL THERAPYH SOL [,HOSPITAL RX,56.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LORAZEPAM TAB [0.5 MG],HOSPITAL RX,4.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ARIPIPRAZOLE TAB [2 MG],HOSPITAL RX,137.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,diphenhydrAMINE HCLINIC Childrens Oral Liqui,HOSPITAL RX,10.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,CHILDRENS ACETAMINOPHEN CUP [160 MG/5ML],HOSPITAL RX,5.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Ibuprofen Childrens Oral Suspension 100,HOSPITAL RX,5.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LACTULOSE CUPS [10 G/15 ML],HOSPITAL RX,7.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LEUPROLIDE ACETATE KIT [45 MG],HOSPITAL RX,"15,908.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DRY MOUTH MOISPEECH THERAPYURIZING GEL,HOSPITAL RX,29.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DIVALPROEX SODIUM DR TAB [125 MG],HOSPITAL RX,5.00,Madison_Valley_Medical_Center
,METHOCCUPATIONAL THERAPYREXATE INJ [50 MG/2 ML],HOSPITAL RX,21.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Aranesp inj prefilled syringe 500MCG/ML,HOSPITAL RX,"5,805.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,NEULASPEECH THERAPYA PREFILLED SYRINGE [6 MG/0.6 ML],HOSPITAL RX,1.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,VITAMIN K TAB [100 MCG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,QUETIAPINE TAB [50 MG],HOSPITAL RX,33.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,IRBESARTAN TAB [150 MG],HOSPITAL RX,16.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DRONABINOL CAPSULS [2.5 MG],HOSPITAL RX,30.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,IMMUNE GLOBULIN (HUMAN) [20 GM/200ML],HOSPITAL RX,"3,904.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Budesonide-FormOCCUPATIONAL THERAPYerol Fumarate [80-4.5MC,HOSPITAL RX,163.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LANSOPRAZOLE CAP [30 MG],HOSPITAL RX,30.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Basaglar KwikPen Subcutaneous Solution P,HOSPITAL RX,118.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DILTIAZEM ER [240 MG TAB],HOSPITAL RX,17.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Flonase Allergy Relief [50 MCG/ACT],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Acetaminophen Rectal Suppository 120 mg,HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Acetaminophen Rectal Suppository 650 MG,HOSPITAL RX,4.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,norethindrone/ethinyl eSPEECH THERAPYradiol [Nortel],HOSPITAL RX,137.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,tizanidine hCLINIC,HOSPITAL RX,7.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LISINOPRIL 2.5MG TAB,HOSPITAL RX,0.01,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,TRIAMCINOLONE 0.1% OINT [454 GM],HOSPITAL RX,5.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Calcium Carb with Vit D 600mg/400units,HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,BACTERIOSPEECH THERAPYATIC WATER FOR INJ [30 ML] VIA,HOSPITAL RX,9.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,dOXIPIN HCLINIC CAP [150 MG],HOSPITAL RX,17.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,VANCOMYCIN [1000 MG],HOSPITAL RX,1.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,VANCOMYCIN *IVPB [1000 MG] IN 500 ML BAG,HOSPITAL RX,91.00,Madison_Valley_Medical_Center
,INSULIN 70/30 KWIK PEN [100 UNITS/ML],HOSPITAL RX,1.00,Madison_Valley_Medical_Center
,SIMETHICONE 80 MG CHEWABLE TABLETS,HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,"NySPEECH THERAPYatin Powder 100,000 units/15 grams",HOSPITAL RX,160.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Lacosamide Tab [150 MG],HOSPITAL RX,94.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,FENTANYL CITRATE iNJ [50 MCG/1 ML],HOSPITAL RX,14.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,OLANZAPINE ORAL TAB [5 MG],HOSPITAL RX,63.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,sULFASALAZINE DR TAB [500 MG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ALPRAZOLAM TAB [1 MG],HOSPITAL RX,6.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DIPRIVAN INJ [1000MG/100 ML],HOSPITAL RX,69.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,"PANCRELIPASE CAP [20,000U]",HOSPITAL RX,45.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ARMOUR THYROID TAB [60 MG],HOSPITAL RX,6.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LOPINAVIR AND RITONAVIR TAB [200/50 MG],HOSPITAL RX,49.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Iodosorb External Gel 0.9 %,HOSPITAL RX,480.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,GABAPENTIN ORAL SOLN [250 MG/5 ML],HOSPITAL RX,8.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,PREGABALIN SOLN [20 MG/ML],HOSPITAL RX,"1,328.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,SENNOSIDES SYRUP [8.8MG/5ML],HOSPITAL RX,60.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DESMOPRESSIN NASAL SPRAY [10 MCG/0.1 ML,HOSPITAL RX,801.00,Madison_Valley_Medical_Center
,Somatropin 12 mg pen,HOSPITAL RX,591.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,CONTINUOUS BLOOD GLUCOSE MONITOR,HOSPITAL RX,245.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Dulaglutide INJ [1.5 mg/0.5 ml],HOSPITAL RX,824.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,MORPHINE SULFATE INJ [2 MG/ML],HOSPITAL RX,18.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Influenza ADULT 65+ HIGHDOSE 2020-2021,HOSPITAL RX,241.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,BALOXAVIR MARBOXIL TAB [20 MG],HOSPITAL RX,649.00,Madison_Valley_Medical_Center
,INFLUENZA VAC  INJ AGE 3 & OLDER 2020-20,HOSPITAL RX,"1,669.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,TELMISARTAN TAB [80 MG],HOSPITAL RX,28.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,BACLINICOFEN TAB [20 MG],HOSPITAL RX,26.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DESVENLAFAXINE ER TAB [50 MG],HOSPITAL RX,55.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,IBANDRONATE SOD INJ [3MG/3 ML],HOSPITAL RX,"1,263.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,MAGNESIUM TAB [200 MG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,HYSINGLA ER TAB [40 MG],HOSPITAL RX,111.00,Madison_Valley_Medical_Center
,VYVANSE CAP [50 MG],HOSPITAL RX,64.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Rocklatan Ophthalmic Solution 0.02-0.005,HOSPITAL RX,"1,078.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ESOMEPRAZOLE PKT [40 MG],HOSPITAL RX,49.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Pseudoephedrine HCLINIC Oral Tablet 60 MG,HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,PSEUDOEPHEDRINE HCLINIC ER TAB [120 MG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,GABIPENTIN TAB [600 MG],HOSPITAL RX,13.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,CANDESARTAN TAB [16 MG],HOSPITAL RX,16.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,CEFAZOLIN/D5W PREMIX *IVPB [2 GM],HOSPITAL RX,73.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Dextromethorphan-guaiFENesin SYRP [5-100,HOSPITAL RX,27.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,INFLIXIMAB-DYYB INJ [100MG],HOSPITAL RX,"1,420.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DALTRES TAB [500 MCG],HOSPITAL RX,"1,308.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,MOMETASONE FUROATE [100 MCG] INHALER,HOSPITAL RX,747.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ALBUTEROL SULFATE HFC INHALER,HOSPITAL RX,250.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ROSUVASPEECH THERAPYATIN CALCIUM TAB [5 MG],HOSPITAL RX,45.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,SITagliPHYSICAL THERAPYin OHO TAB [50 MG],HOSPITAL RX,95.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,VANCOMYCIN HCLINIC ORAL SOLU [25 MG/ML],HOSPITAL RX,433.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,RIFAXIMIN TAB [550 MG],HOSPITAL RX,207.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ALBUMIN HUMAN 25% INJ [50ML,HOSPITAL RX,378.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DOCUSALTE SODIUM ORAL CAPSULE [250 MG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ARMOUR THYROID TAB [90 MG],HOSPITAL RX,9.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LEVOFLOXACIN PREMIX [750 MG/150 MLS],HOSPITAL RX,38.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Fluticasone-UmeCLINICidin-Vilant [100-62.5-2,HOSPITAL RX,"1,010.00",Madison_Valley_Medical_Center
,ESPEECH THERAPYESEVIMAB INJ [700MG/20ML],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,LIDOCAINE HCLINIC VISCOUS 2%,HOSPITAL RX,10.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,OMALIZUMAB INJ [75 MG/0.5 ML],HOSPITAL RX,"1,570.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,TiOCCUPATIONAL THERAPYropium Bromide INH [1.25 MCG/ACTUATI,HOSPITAL RX,"1,434.00",Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,DILTIAZEM CAP ER [300 MG],HOSPITAL RX,14.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Omalizumab INJ [150 mg/ml],HOSPITAL RX,"1,744.00",Madison_Valley_Medical_Center
,LANSOPRAZOLE ODT [30 MG],HOSPITAL RX,79.00,Madison_Valley_Medical_Center
,Phos-NaK Oral Packet,HOSPITAL RX,4.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ACETAMINOPHEN ORAL TAB [500 MG],HOSPITAL RX,3.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,AMYLASE-LIPASE-PROCCUPATIONAL THERAPYEASE CAP [12000-38000,HOSPITAL RX,22.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,PRAZOSIN HCLINIC CAP [1 MG],HOSPITAL RX,5.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,ASPRIN/CAFFIENE TAB [400/32 MG],HOSPITAL RX,1.00,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,Citalopram Hydrobromide 40 MG,HOSPITAL RX,0.01,Madison_Valley_Medical_Center
,,HOSPITAL RX,,Madison_Valley_Medical_Center
,QUEtiapime TAB [200 mg],HOSPITAL RX,1.00,Madison_Valley_Medical_Center
90632,CLINICN Hep A Adult Vaccine,INPATIENT HOSP MEDICATIONSMACY,0.01,Madison_Valley_Medical_Center
90675,RABIES VACCINE(2.5IU/ML V,HOSPITAL RX,"1,192.00",Madison_Valley_Medical_Center
90714,TETANUS/DIPHTHERIA INJ,INPATIENT HOSP MEDICATIONSMACY,55.98,Madison_Valley_Medical_Center
90715,TETANUS/DIPHYSICAL THERAPYHERIA TOXOID,HOSPITAL RX,195.00,Madison_Valley_Medical_Center
J0132,ACETYLCYSPEECH THERAPYEINE INJ [6 GM/30 ML],HOSPITAL RX,630.00,Madison_Valley_Medical_Center
J0133,ACYCLINICOVIR INJ [500 MG],HOSPITAL RX,76.00,Madison_Valley_Medical_Center
J0133,ACYCLINICOVIR INJ (1000MG/20M,HOSPITAL RX,76.00,Madison_Valley_Medical_Center
J0135,ADALIMUMAB INJ [40 MG],HOSPITAL RX,"4,477.00",Madison_Valley_Medical_Center
J0153,ADENOSINE INJ [6 MG/2 ML],HOSPITAL RX,92.00,Madison_Valley_Medical_Center
J0171,EPINEPHRINE INJ [1:1.000],HOSPITAL RX,86.00,Madison_Valley_Medical_Center
J0171,"EPINEPHRINE INJ (10,000/1",HOSPITAL RX,50.00,Madison_Valley_Medical_Center
J0171,"EPINEPHRINE INJ [1:10,000",HOSPITAL RX,50.00,Madison_Valley_Medical_Center
J0282,AMIODARONE INJ [50 MG/ML],HOSPITAL RX,10.00,Madison_Valley_Medical_Center
J0330,SUCCINYLCHOLINE INJ [20 M,HOSPITAL RX,6.00,Madison_Valley_Medical_Center
J0456,AZITHROMYCIN INJ [500 MG],HOSPITAL RX,30.00,Madison_Valley_Medical_Center
J0456,IVPB AZITHROMYCIN 500 MG,HOSPITAL RX,30.00,Madison_Valley_Medical_Center
J0461,ATROPINE ABBOJECT INJ [1,HOSPITAL RX,52.00,Madison_Valley_Medical_Center
J0561,PENICILLIN G BENZAT  F,HOSPITAL RX,672.00,Madison_Valley_Medical_Center
J0610,CALCIUM GLUCONATE INJ  [1,HOSPITAL RX,58.00,Madison_Valley_Medical_Center
J0690,CEFAZOLIN INJ [1 GM],HOSPITAL RX,14.00,Madison_Valley_Medical_Center
J0692,CEFEPIME HYDROCHLORIDE (1,HOSPITAL RX,36.00,Madison_Valley_Medical_Center
J0696,CEFTRIAXONE INJ [1 GM VIA,HOSPITAL RX,184.00,Madison_Valley_Medical_Center
J0696,CEFTRIAXONE INJ [2 GM],HOSPITAL RX,133.00,Madison_Valley_Medical_Center
J0696,CEFTRIAXONE INJ [500 MG],HOSPITAL RX,38.00,Madison_Valley_Medical_Center
J0713,CEFTAZIDIME INJ [500MG],HOSPITAL RX,40.00,Madison_Valley_Medical_Center
J0743,IMIPENEM/CILASPEECH THERAPYATINSOD IN,HOSPITAL RX,167.00,Madison_Valley_Medical_Center
J0878,DAPHYSICAL THERAPYOMYCIN FOR IV SOLN [5,HOSPITAL RX,315.00,Madison_Valley_Medical_Center
J0878,DIAPTOMYCIN FOR IV SOLUTION [5,HOSPITAL RX,315.00,Madison_Valley_Medical_Center
J0885,"ERYTHROPOIETEN INJ (10,00",HOSPITAL RX,963.00,Madison_Valley_Medical_Center
J0897,DENOSUMAB 60MG/ML INJ,HOSPITAL RX,"2,032.00",Madison_Valley_Medical_Center
J1030,methylPREDNISolone [40 mg/ml],HOSPITAL RX,16.57,Madison_Valley_Medical_Center
J1040,METHYLPREDNISOLONE INJ  [,HOSPITAL RX,82.00,Madison_Valley_Medical_Center
J1100,DEXAMTHASONE INJ [4 MG/ML,HOSPITAL RX,10.00,Madison_Valley_Medical_Center
J1100,DEXAMETHASONE SODIUM PHOS,HOSPITAL RX,38.00,Madison_Valley_Medical_Center
J1100,DEXAMTHASONE SODIUM PHOSP,HOSPITAL RX,16.00,Madison_Valley_Medical_Center
J1160,DIGOXIN INJ [0.5 MG/2 ML],HOSPITAL RX,33.00,Madison_Valley_Medical_Center
J1165,PHENYTOIN INJ [100 MG/ 2,HOSPITAL RX,9.00,Madison_Valley_Medical_Center
J1170,HYDROMORPHONE HCLINIC INJ [2,HOSPITAL RX,18.00,Madison_Valley_Medical_Center
J1170,MORPHINE SUL INJ 10MG/ML,HOSPITAL RX,17.00,Madison_Valley_Medical_Center
J1200,DIPHENHYDRAMINE INJ [50 M,HOSPITAL RX,7.00,Madison_Valley_Medical_Center
J1265,DOPAMINE/D5W [400 MG/250,HOSPITAL RX,75.00,Madison_Valley_Medical_Center
J1442,FILGRASPEECH THERAPYIM INJ [480 MCG/M,HOSPITAL RX,"1,435.00",Madison_Valley_Medical_Center
J1459,IGG INJ [90 GM] PREMIX,HOSPITAL RX,"20,554.00",Madison_Valley_Medical_Center
J1580,GENTAMICIN INJ [80 MG/2 ML],HOSPITAL RX,7.00,Madison_Valley_Medical_Center
J1610,GLUCAGON/GLUCOGEN INJ  F,HOSPITAL RX,"1,011.00",Madison_Valley_Medical_Center
J1630,HALOPERIDOL INJ [5 MG/ML],HOSPITAL RX,8.00,Madison_Valley_Medical_Center
J1642,"HEPARIN SODIUM [25,000 UN",HOSPITAL RX,81.00,Madison_Valley_Medical_Center
J1644,"HEPARIN INJ [10,000 UNITS",HOSPITAL RX,46.00,Madison_Valley_Medical_Center
J1650,ENOXAPARIN SODIUM INJ [40,HOSPITAL RX,48.00,Madison_Valley_Medical_Center
J1650,ENOXAPARIN SODIUM INJ [60,HOSPITAL RX,196.00,Madison_Valley_Medical_Center
J1650,ENOXAPARIN SODIUM INJ [80,HOSPITAL RX,299.00,Madison_Valley_Medical_Center
J1650,ENOXAPARIN INJ SYR [100 M,HOSPITAL RX,373.00,Madison_Valley_Medical_Center
J1650,ENOXAPARIN INJ SYR. [30 M,HOSPITAL RX,39.00,Madison_Valley_Medical_Center
J1745,INFLIXIMAB INJ [100 MG -,HOSPITAL RX,"1,752.00",Madison_Valley_Medical_Center
J1815,INSULIN LISPRO INJ,HOSPITAL RX,989.00,Madison_Valley_Medical_Center
J1815,INSULIN LANTUS INJ  (100,HOSPITAL RX,145.00,Madison_Valley_Medical_Center
J1815,INSULIN R INJ (100 UNIT/M,HOSPITAL RX,5.00,Madison_Valley_Medical_Center
J1815,INSULIN NPL/ INSULIN LISP,HOSPITAL RX,"1,025.00",Madison_Valley_Medical_Center
J1815,INSULIN NPH HUMAN/ REG HU,HOSPITAL RX,94.00,Madison_Valley_Medical_Center
J1817,INSULIN ASPART INJ (100 U,HOSPITAL RX,608.00,Madison_Valley_Medical_Center
J1817,INSULIN GLARGINE INJ (100,HOSPITAL RX,"1,021.00",Madison_Valley_Medical_Center
J1885,KETOROLAC INJ [30 MG/ML],HOSPITAL RX,7.00,Madison_Valley_Medical_Center
J1885,KETOROLAC INJ [30 MG/ML],HOSPITAL RX,6.00,Madison_Valley_Medical_Center
J1940,FUROSEMIDE INJ(10MG/ML),HOSPITAL RX,22.00,Madison_Valley_Medical_Center
J1953,LEVETRIRACETAM IV [500 MG/5 ML],HOSPITAL RX,45.00,Madison_Valley_Medical_Center
J1956,LEVOFLOXACIN INJ (250MG/5,HOSPITAL RX,36.00,Madison_Valley_Medical_Center
J1956,LEVOFLOXACIN INJ [500 MG/,HOSPITAL RX,35.00,Madison_Valley_Medical_Center
J2001,LIDOCAINE 1% INJ [50 ML V,HOSPITAL RX,38.00,Madison_Valley_Medical_Center
J2001,LIDOCAINE 1% INJ,HOSPITAL RX,12.00,Madison_Valley_Medical_Center
J2001,LIDOCAINE 2% INJ [5 ML VI,HOSPITAL RX,15.00,Madison_Valley_Medical_Center
J2001,LIDOCAINE/EPINEP 1% INJ [,HOSPITAL RX,27.00,Madison_Valley_Medical_Center
J2001,LIDOCAINE 1% WITH EPI INJ,HOSPITAL RX,13.00,Madison_Valley_Medical_Center
J2001,LIDOCAINE 2% WITH EPI [50,HOSPITAL RX,3.00,Madison_Valley_Medical_Center
J2020,LINEZOLID [600 MG] PREMIX,HOSPITAL RX,215.00,Madison_Valley_Medical_Center
J2060,LORAZEPAM INJ 2 MG/ML,HOSPITAL RX,5.00,Madison_Valley_Medical_Center
J2212,RELISPEECH THERAPYOR 12 MG/0.6 ML VIA,HOSPITAL RX,565.00,Madison_Valley_Medical_Center
J2250,MIDAZOLAM INJ [5 MG/ML],HOSPITAL RX,14.00,Madison_Valley_Medical_Center
J2250,MIDAZALOM INJ [5MG/5ML],HOSPITAL RX,7.00,Madison_Valley_Medical_Center
J2250,MIDAZOLAM 1MG/ML - 10 ML,HOSPITAL RX,14.00,Madison_Valley_Medical_Center
J2270,MORPHINE SULFATE INJ (10M,HOSPITAL RX,12.00,Madison_Valley_Medical_Center
J2274,MORPHINE INJ [4 MG/ML] F,HOSPITAL RX,12.00,Madison_Valley_Medical_Center
J2274,MORPHINE SULFATE INJ [4 M,HOSPITAL RX,12.00,Madison_Valley_Medical_Center
J2310,NALOXONE INJ (2MG/2ML),HOSPITAL RX,169.00,Madison_Valley_Medical_Center
J2360,ORPHENADRINE INJ [30 MG/M,HOSPITAL RX,100.00,Madison_Valley_Medical_Center
J2405,ONDANSETRON INJ [4 MG/2 M,HOSPITAL RX,4.00,Madison_Valley_Medical_Center
J2543,PIPERCILLIN INJ (3.375 GM,HOSPITAL RX,57.00,Madison_Valley_Medical_Center
J2597,PITRESSIN INJ (20 UNIT/ML,HOSPITAL RX,829.00,Madison_Valley_Medical_Center
J2710,"NEOSPEECH THERAPYIGMINE INJ [1:1,000/",HOSPITAL RX,81.00,Madison_Valley_Medical_Center
J2720,PROCCUPATIONAL THERAPYAMINE [10 MG/ML] VIAL,HOSPITAL RX,149.00,Madison_Valley_Medical_Center
J2765,METOCLINICOPRAMIDE INJ [10 MG,HOSPITAL RX,7.00,Madison_Valley_Medical_Center
J2780,RANITIDINE INJ [25 MG/ML],HOSPITAL RX,74.00,Madison_Valley_Medical_Center
J2930,METHYLPREDNISOLONE INJ [1,HOSPITAL RX,198.00,Madison_Valley_Medical_Center
